order_id,order_date,order_status,total_price,currency,Product ID,Product Name,Category,quantity_sold,discount_amount,payment_method,shipping_cost,customer_id,customer_name,email,location_id,city,customer_type
ORD_01460,30/03/24,Pending,2110,INR,PD_14,Football,Sports & Outdoors,2,437,Credit Card,89,CUST_255,SPatel,spatel802@yahoo.com,LOC_05,Nagpur,VIP
ORD_01466,20/02/24,Canceled,3455,INR,PD_03,Microwave,Home & Kitchen,3,295,Credit Card,36,CUST_284,SPatel,spatel691@outlook.com,LOC_34,Indore,New
ORD_01473,30/03/24,Pending,1556,INR,PD_03,Microwave,Home & Kitchen,1,101,UPI,28,CUST_178,RVerma,rverma172@outlook.com,LOC_28,Amritsar,New
ORD_01480,30/03/24,Canceled,10403,INR,PD_14,Football,Sports & Outdoors,5,269,Net Banking,62,CUST_148,RJoshi,rjoshi972@gmail.com,LOC_48,Coimbatore,New
ORD_01485,06/03/24,Pending,2746,INR,PD_14,Football,Sports & Outdoors,2,140,Credit Card,100,CUST_299,SGupta,sgupta146@gmail.com,LOC_49,Varanasi,Returning
ORD_01496,13/03/24,Canceled,1622,INR,PD_14,Football,Sports & Outdoors,4,428,Credit Card,86,CUST_298,SKumar,skumar213@yahoo.com,LOC_48,Coimbatore,VIP
ORD_01498,24/02/24,Completed,6584,INR,PD_03,Microwave,Home & Kitchen,4,475,PayPal,51,CUST_286,SPatel,spatel880@yahoo.com,LOC_36,Asansol,VIP
ORD_01540,17/02/24,Canceled,5482,INR,PD_03,Microwave,Home & Kitchen,4,424,UPI,74,CUST_004,NDeshmukh,ndeshmukh617@outlook.com,LOC_04,Pune,New
ORD_01542,21/03/24,Pending,763,INR,PD_03,Microwave,Home & Kitchen,1,325,PayPal,93,CUST_079,NPatel,npatel462@outlook.com,LOC_29,Jalandhar,Returning
ORD_01553,25/02/24,Canceled,1582,INR,PD_03,Microwave,Home & Kitchen,1,267,UPI,20,CUST_019,AJoshi,ajoshi510@yahoo.com,LOC_19,Lucknow,New
ORD_01564,20/02/24,Canceled,7982,INR,PD_14,Football,Sports & Outdoors,2,407,Net Banking,31,CUST_151,PVerma,pverma317@yahoo.com,LOC_01,Ludhiana,Returning
ORD_01574,13/02/24,Pending,1604,INR,PD_14,Football,Sports & Outdoors,3,302,Net Banking,88,CUST_288,AGupta,agupta129@gmail.com,LOC_38,Kolkata,Returning
ORD_01579,02/03/24,Canceled,5508,INR,PD_03,Microwave,Home & Kitchen,5,140,PayPal,93,CUST_130,SDeshmukh,sdeshmukh565@yahoo.com,LOC_30,Jaipur,Returning
ORD_01595,08/02/24,Pending,1054,INR,PD_03,Microwave,Home & Kitchen,1,59,PayPal,30,CUST_259,PDeshmukh,pdeshmukh170@outlook.com,LOC_09,Hubli,New
ORD_01597,13/03/24,Canceled,7800,INR,PD_14,Football,Sports & Outdoors,5,196,Net Banking,81,CUST_042,RDeshmukh,rdeshmukh385@outlook.com,LOC_42,Mangalore,Returning
ORD_01609,23/02/24,Pending,9229,INR,PD_03,Microwave,Home & Kitchen,2,110,PayPal,95,CUST_167,AGupta,agupta580@yahoo.com,LOC_17,Agra,Returning
ORD_01648,14/03/24,Pending,3056,INR,PD_03,Microwave,Home & Kitchen,2,485,Credit Card,81,CUST_242,SPatel,spatel244@gmail.com,LOC_42,Mangalore,VIP
ORD_01674,19/02/24,Completed,4370,INR,PD_03,Microwave,Home & Kitchen,2,356,Credit Card,36,CUST_207,SBhosale,sbhosale557@outlook.com,LOC_07,Udaipur,Returning
ORD_01676,25/02/24,Canceled,7073,INR,PD_03,Microwave,Home & Kitchen,2,384,Net Banking,85,CUST_172,NKumar,nkumar561@yahoo.com,LOC_22,Bathinda,Returning
ORD_01677,01/02/24,Completed,9234,INR,PD_14,Football,Sports & Outdoors,4,105,PayPal,43,CUST_093,NJoshi,njoshi541@gmail.com,LOC_43,Gaya,VIP
ORD_01687,14/02/24,Canceled,7516,INR,PD_03,Microwave,Home & Kitchen,4,166,Net Banking,54,CUST_242,SPatel,spatel244@gmail.com,LOC_42,Mangalore,VIP
ORD_01706,23/02/24,Completed,4877,INR,PD_03,Microwave,Home & Kitchen,2,319,UPI,56,CUST_235,SDeshmukh,sdeshmukh751@gmail.com,LOC_35,Vadodara,VIP
ORD_01707,23/03/24,Canceled,12068,INR,PD_14,Football,Sports & Outdoors,4,477,Credit Card,53,CUST_169,RPatel,rpatel510@yahoo.com,LOC_19,Lucknow,New
ORD_01709,08/02/24,Canceled,15687,INR,PD_14,Football,Sports & Outdoors,4,417,Net Banking,28,CUST_287,NKumar,nkumar965@outlook.com,LOC_37,Ahmedabad,VIP
ORD_01711,02/03/24,Canceled,7966,INR,PD_14,Football,Sports & Outdoors,3,253,Net Banking,74,CUST_203,NVerma,nverma664@gmail.com,LOC_03,Durgapur,Returning
ORD_01712,25/02/24,Pending,14136,INR,PD_14,Football,Sports & Outdoors,5,70,Net Banking,51,CUST_282,SPatel,spatel520@yahoo.com,LOC_32,Chennai,VIP
ORD_01713,06/03/24,Completed,22196,INR,PD_14,Football,Sports & Outdoors,5,252,Net Banking,88,CUST_045,NPatel,npatel199@outlook.com,LOC_45,Tiruchirappalli,Returning
ORD_01715,14/02/24,Completed,1861,INR,PD_03,Microwave,Home & Kitchen,1,185,UPI,20,CUST_066,RBhosale,rbhosale457@gmail.com,LOC_16,Howrah,New
ORD_01716,30/03/24,Completed,19457,INR,PD_14,Football,Sports & Outdoors,5,490,Credit Card,37,CUST_213,SPatel,spatel995@yahoo.com,LOC_13,Ujjain,New
ORD_01723,19/03/24,Canceled,2985,INR,PD_03,Microwave,Home & Kitchen,2,240,UPI,37,CUST_195,SKumar,skumar155@gmail.com,LOC_45,Tiruchirappalli,VIP
ORD_01729,04/02/24,Completed,3564,INR,PD_03,Microwave,Home & Kitchen,2,205,Net Banking,99,CUST_279,RPatel,rpatel951@gmail.com,LOC_29,Jalandhar,New
ORD_01739,09/02/24,Canceled,9594,INR,PD_03,Microwave,Home & Kitchen,3,371,Credit Card,65,CUST_204,NBhosale,nbhosale984@gmail.com,LOC_04,Pune,Returning
ORD_01742,06/02/24,Canceled,4262,INR,PD_03,Microwave,Home & Kitchen,3,77,Credit Card,79,CUST_287,NKumar,nkumar965@outlook.com,LOC_37,Ahmedabad,VIP
ORD_01769,16/03/24,Completed,16025,INR,PD_03,Microwave,Home & Kitchen,4,243,Net Banking,88,CUST_234,AVerma,averma952@yahoo.com,LOC_34,Indore,New
ORD_01773,17/02/24,Canceled,2757,INR,PD_03,Microwave,Home & Kitchen,3,405,Credit Card,72,CUST_257,RVerma,rverma193@outlook.com,LOC_07,Udaipur,New
ORD_01786,22/03/24,Completed,13432,INR,PD_03,Microwave,Home & Kitchen,4,3,UPI,67,CUST_026,RKumar,rkumar490@outlook.com,LOC_26,Purnia,Returning
ORD_01788,10/02/24,Pending,1484,INR,PD_03,Microwave,Home & Kitchen,4,7,UPI,23,CUST_198,SVerma,sverma224@gmail.com,LOC_48,Coimbatore,VIP
ORD_01795,08/03/24,Pending,4112,INR,PD_14,Football,Sports & Outdoors,1,471,Credit Card,30,CUST_071,SDeshmukh,sdeshmukh803@outlook.com,LOC_21,Prayagraj,Returning
ORD_01812,26/02/24,Completed,3146,INR,PD_03,Microwave,Home & Kitchen,2,351,UPI,55,CUST_092,AKumar,akumar101@outlook.com,LOC_42,Mangalore,VIP
ORD_01818,23/02/24,Completed,10490,INR,PD_03,Microwave,Home & Kitchen,3,404,Credit Card,43,CUST_242,SPatel,spatel244@gmail.com,LOC_42,Mangalore,VIP
ORD_01846,26/03/24,Canceled,11161,INR,PD_03,Microwave,Home & Kitchen,3,335,Credit Card,39,CUST_193,SPatel,spatel422@yahoo.com,LOC_43,Gaya,Returning
ORD_01848,28/02/24,Completed,6576,INR,PD_14,Football,Sports & Outdoors,4,35,UPI,55,CUST_242,SPatel,spatel244@gmail.com,LOC_42,Mangalore,VIP
ORD_01861,07/02/24,Completed,11940,INR,PD_03,Microwave,Home & Kitchen,5,375,Net Banking,20,CUST_164,NJoshi,njoshi283@yahoo.com,LOC_14,Belgaum,New
ORD_01888,28/02/24,Canceled,13229,INR,PD_14,Football,Sports & Outdoors,5,88,UPI,92,CUST_065,SPatel,spatel175@outlook.com,LOC_15,Bhagalpur,New
ORD_01918,11/03/24,Pending,24201,INR,PD_14,Football,Sports & Outdoors,5,178,Credit Card,94,CUST_284,SPatel,spatel691@outlook.com,LOC_34,Indore,New
ORD_01943,02/02/24,Completed,15942,INR,PD_03,Microwave,Home & Kitchen,4,155,Credit Card,49,CUST_245,RKumar,rkumar942@outlook.com,LOC_45,Tiruchirappalli,Returning
ORD_01947,22/02/24,Pending,15424,INR,PD_14,Football,Sports & Outdoors,5,180,Credit Card,44,CUST_253,SKumar,skumar386@gmail.com,LOC_03,Durgapur,VIP
ORD_01965,22/02/24,Canceled,14736,INR,PD_14,Football,Sports & Outdoors,3,110,Net Banking,23,CUST_131,KGupta,kgupta870@yahoo.com,LOC_31,Patiala,Returning
ORD_01969,19/02/24,Pending,2362,INR,PD_14,Football,Sports & Outdoors,3,127,Net Banking,89,CUST_216,KPatel,kpatel972@yahoo.com,LOC_16,Howrah,VIP
ORD_01977,27/03/24,Pending,405,INR,PD_14,Football,Sports & Outdoors,1,94,UPI,84,CUST_101,NVerma,nverma912@outlook.com,LOC_01,Ludhiana,New
ORD_01981,14/02/24,Pending,4297,INR,PD_03,Microwave,Home & Kitchen,1,39,UPI,50,CUST_132,RVerma,rverma119@outlook.com,LOC_32,Chennai,VIP
ORD_01987,03/02/24,Canceled,6075,INR,PD_03,Microwave,Home & Kitchen,2,425,PayPal,94,CUST_040,NDeshmukh,ndeshmukh107@gmail.com,LOC_40,Aurangabad,VIP
ORD_02000,27/03/24,Canceled,1414,INR,PD_14,Football,Sports & Outdoors,2,67,Net Banking,85,CUST_089,RSharma,rsharma211@outlook.com,LOC_39,Gandhinagar,Returning
ORD_02004,16/03/24,Completed,9570,INR,PD_03,Microwave,Home & Kitchen,4,387,PayPal,81,CUST_196,SVerma,sverma740@yahoo.com,LOC_46,Bhopal,New
ORD_02024,07/03/24,Canceled,3705,INR,PD_14,Football,Sports & Outdoors,1,34,PayPal,82,CUST_223,NKumar,nkumar679@outlook.com,LOC_23,Gwalior,New
ORD_02060,06/03/24,Pending,9090,INR,PD_03,Microwave,Home & Kitchen,2,406,UPI,82,CUST_015,SJoshi,sjoshi314@outlook.com,LOC_15,Bhagalpur,Returning
ORD_02063,11/02/24,Completed,8370,INR,PD_14,Football,Sports & Outdoors,2,383,Net Banking,35,CUST_298,SKumar,skumar213@yahoo.com,LOC_48,Coimbatore,VIP
ORD_02074,18/02/24,Pending,214,INR,PD_14,Football,Sports & Outdoors,3,475,Net Banking,44,CUST_232,RGupta,rgupta122@outlook.com,LOC_32,Chennai,Returning
ORD_02079,01/02/24,Completed,19824,INR,PD_03,Microwave,Home & Kitchen,5,107,PayPal,41,CUST_079,NPatel,npatel462@outlook.com,LOC_29,Jalandhar,Returning
ORD_02084,06/02/24,Canceled,13053,INR,PD_14,Football,Sports & Outdoors,3,162,PayPal,87,CUST_296,KVerma,kverma721@yahoo.com,LOC_46,Bhopal,Returning
ORD_02086,07/03/24,Pending,8293,INR,PD_14,Football,Sports & Outdoors,4,350,UPI,35,CUST_110,SSharma,ssharma670@gmail.com,LOC_10,Patna,New
ORD_02098,29/03/24,Canceled,362,INR,PD_14,Football,Sports & Outdoors,2,170,PayPal,60,CUST_179,RDeshmukh,rdeshmukh535@gmail.com,LOC_29,Jalandhar,VIP
ORD_02111,15/03/24,Completed,13022,INR,PD_03,Microwave,Home & Kitchen,3,230,Credit Card,100,CUST_110,SSharma,ssharma670@gmail.com,LOC_10,Patna,New
ORD_02128,26/03/24,Completed,2230,INR,PD_03,Microwave,Home & Kitchen,3,94,Net Banking,50,CUST_080,PDeshmukh,pdeshmukh985@gmail.com,LOC_30,Jaipur,New
ORD_02134,02/02/24,Completed,12053,INR,PD_03,Microwave,Home & Kitchen,3,342,PayPal,95,CUST_150,KJoshi,kjoshi129@yahoo.com,LOC_50,Mumbai,Returning
ORD_02146,17/02/24,Completed,235,INR,PD_14,Football,Sports & Outdoors,2,172,Net Banking,95,CUST_062,SGupta,sgupta309@outlook.com,LOC_12,Muzaffarpur,VIP
ORD_02153,28/02/24,Pending,2327,INR,PD_14,Football,Sports & Outdoors,2,324,UPI,83,CUST_248,SGupta,sgupta764@yahoo.com,LOC_48,Coimbatore,New
ORD_02168,16/03/24,Completed,16729,INR,PD_14,Football,Sports & Outdoors,4,107,Net Banking,88,CUST_040,NDeshmukh,ndeshmukh107@gmail.com,LOC_40,Aurangabad,VIP
ORD_02171,29/02/24,Canceled,7146,INR,PD_14,Football,Sports & Outdoors,3,384,Net Banking,60,CUST_083,RKumar,rkumar993@gmail.com,LOC_33,Bikaner,Returning
ORD_02177,18/02/24,Pending,6685,INR,PD_03,Microwave,Home & Kitchen,2,461,UPI,96,CUST_180,NBhosale,nbhosale372@gmail.com,LOC_30,Jaipur,New
ORD_02189,15/03/24,Canceled,19201,INR,PD_14,Football,Sports & Outdoors,5,235,Net Banking,51,CUST_099,RDeshmukh,rdeshmukh540@outlook.com,LOC_49,Varanasi,VIP
ORD_02191,16/02/24,Pending,13659,INR,PD_03,Microwave,Home & Kitchen,5,446,Credit Card,40,CUST_070,PGupta,pgupta388@outlook.com,LOC_20,Siliguri,New
ORD_02194,29/02/24,Pending,22033,INR,PD_03,Microwave,Home & Kitchen,5,365,Credit Card,23,CUST_117,RJoshi,rjoshi427@outlook.com,LOC_17,Agra,New
ORD_02208,13/03/24,Completed,15719,INR,PD_14,Football,Sports & Outdoors,5,193,Net Banking,82,CUST_101,NVerma,nverma912@outlook.com,LOC_01,Ludhiana,New
ORD_02213,07/02/24,Pending,1003,INR,PD_14,Football,Sports & Outdoors,3,204,Credit Card,100,CUST_079,NPatel,npatel462@outlook.com,LOC_29,Jalandhar,Returning
ORD_02217,18/03/24,Completed,11863,INR,PD_14,Football,Sports & Outdoors,5,46,PayPal,44,CUST_197,NGupta,ngupta662@gmail.com,LOC_47,Madurai,Returning
ORD_02238,14/02/24,Canceled,9420,INR,PD_03,Microwave,Home & Kitchen,4,9,UPI,45,CUST_240,SGupta,sgupta950@gmail.com,LOC_40,Aurangabad,Returning
ORD_02243,09/03/24,Pending,8538,INR,PD_14,Football,Sports & Outdoors,4,143,Credit Card,97,CUST_275,NKumar,nkumar562@gmail.com,LOC_25,Salem,Returning
ORD_02244,18/02/24,Canceled,295,INR,PD_14,Football,Sports & Outdoors,1,327,UPI,63,CUST_062,SGupta,sgupta309@outlook.com,LOC_12,Muzaffarpur,VIP
ORD_02246,27/03/24,Completed,10084,INR,PD_03,Microwave,Home & Kitchen,3,422,UPI,39,CUST_021,KVerma,kverma246@yahoo.com,LOC_21,Prayagraj,New
ORD_02247,29/02/24,Completed,8434,INR,PD_03,Microwave,Home & Kitchen,5,287,UPI,31,CUST_149,RVerma,rverma349@yahoo.com,LOC_49,Varanasi,VIP
ORD_02290,23/03/24,Completed,3565,INR,PD_14,Football,Sports & Outdoors,2,263,PayPal,36,CUST_278,RJoshi,rjoshi256@outlook.com,LOC_28,Amritsar,Returning
ORD_02314,24/03/24,Completed,5004,INR,PD_03,Microwave,Home & Kitchen,4,73,PayPal,81,CUST_217,KJoshi,kjoshi741@outlook.com,LOC_17,Agra,Returning
ORD_02330,17/03/24,Canceled,17428,INR,PD_03,Microwave,Home & Kitchen,5,417,Credit Card,70,CUST_289,RJoshi,rjoshi459@gmail.com,LOC_39,Gandhinagar,New
ORD_02341,21/02/24,Completed,3762,INR,PD_14,Football,Sports & Outdoors,3,491,Credit Card,41,CUST_052,RDeshmukh,rdeshmukh270@yahoo.com,LOC_02,Bangalore,Returning
ORD_02344,30/03/24,Canceled,1778,INR,PD_03,Microwave,Home & Kitchen,2,46,Net Banking,96,CUST_196,SVerma,sverma740@yahoo.com,LOC_46,Bhopal,New
ORD_02359,02/03/24,Canceled,2461,INR,PD_03,Microwave,Home & Kitchen,5,458,PayPal,64,CUST_235,SDeshmukh,sdeshmukh751@gmail.com,LOC_35,Vadodara,VIP
ORD_02375,03/03/24,Completed,3062,INR,PD_03,Microwave,Home & Kitchen,2,325,PayPal,99,CUST_154,KVerma,kverma668@gmail.com,LOC_04,Pune,VIP
ORD_02394,29/03/24,Completed,1625,INR,PD_14,Football,Sports & Outdoors,2,234,UPI,43,CUST_142,RSharma,rsharma455@outlook.com,LOC_42,Mangalore,Returning
ORD_02399,20/02/24,Completed,18829,INR,PD_14,Football,Sports & Outdoors,4,363,UPI,100,CUST_280,KPatel,kpatel862@outlook.com,LOC_30,Jaipur,Returning
ORD_02405,20/03/24,Completed,14210,INR,PD_03,Microwave,Home & Kitchen,3,133,Net Banking,33,CUST_029,PVerma,pverma103@outlook.com,LOC_29,Jalandhar,VIP
ORD_02409,21/03/24,Completed,4946,INR,PD_14,Football,Sports & Outdoors,4,226,PayPal,96,CUST_151,PVerma,pverma317@yahoo.com,LOC_01,Ludhiana,Returning
ORD_02411,13/02/24,Canceled,4511,INR,PD_03,Microwave,Home & Kitchen,3,179,Credit Card,79,CUST_129,SBhosale,sbhosale151@yahoo.com,LOC_29,Jalandhar,Returning
ORD_02422,25/02/24,Pending,2460,INR,PD_14,Football,Sports & Outdoors,2,146,PayPal,42,CUST_169,RPatel,rpatel510@yahoo.com,LOC_19,Lucknow,New
ORD_02435,05/03/24,Canceled,10546,INR,PD_03,Microwave,Home & Kitchen,4,312,Credit Card,98,CUST_221,RSharma,rsharma147@yahoo.com,LOC_21,Prayagraj,New
ORD_02442,14/03/24,Completed,5964,INR,PD_14,Football,Sports & Outdoors,3,499,Net Banking,34,CUST_110,SSharma,ssharma670@gmail.com,LOC_10,Patna,New
ORD_02445,14/03/24,Canceled,634,INR,PD_03,Microwave,Home & Kitchen,4,496,UPI,82,CUST_056,SBhosale,sbhosale294@yahoo.com,LOC_06,Rajkot,New
ORD_02451,17/02/24,Pending,1757,INR,PD_14,Football,Sports & Outdoors,1,358,Net Banking,59,CUST_138,RBhosale,rbhosale418@gmail.com,LOC_38,Kolkata,VIP
ORD_02458,02/02/24,Completed,12380,INR,PD_14,Football,Sports & Outdoors,3,458,Credit Card,34,CUST_005,NKumar,nkumar325@yahoo.com,LOC_05,Nagpur,VIP
ORD_02475,18/03/24,Pending,2957,INR,PD_03,Microwave,Home & Kitchen,5,291,Net Banking,53,CUST_298,SKumar,skumar213@yahoo.com,LOC_48,Coimbatore,VIP
ORD_02487,10/02/24,Completed,11761,INR,PD_14,Football,Sports & Outdoors,3,311,Net Banking,57,CUST_284,SPatel,spatel691@outlook.com,LOC_34,Indore,New
ORD_02491,05/02/24,Completed,6045,INR,PD_03,Microwave,Home & Kitchen,2,289,Net Banking,80,CUST_096,KGupta,kgupta667@gmail.com,LOC_46,Bhopal,New
ORD_02497,10/03/24,Canceled,4263,INR,PD_03,Microwave,Home & Kitchen,1,251,UPI,79,CUST_286,SPatel,spatel880@yahoo.com,LOC_36,Asansol,VIP
ORD_02516,27/02/24,Canceled,18316,INR,PD_14,Football,Sports & Outdoors,4,31,Net Banking,87,CUST_052,RDeshmukh,rdeshmukh270@yahoo.com,LOC_02,Bangalore,Returning
ORD_02519,02/03/24,Completed,1512,INR,PD_14,Football,Sports & Outdoors,5,26,Credit Card,48,CUST_012,RSharma,rsharma777@gmail.com,LOC_12,Muzaffarpur,Returning
ORD_02537,20/02/24,Pending,1890,INR,PD_14,Football,Sports & Outdoors,1,476,Net Banking,20,CUST_246,RDeshmukh,rdeshmukh582@gmail.com,LOC_46,Bhopal,VIP
ORD_02550,24/02/24,Pending,9297,INR,PD_14,Football,Sports & Outdoors,3,45,Net Banking,96,CUST_239,KBhosale,kbhosale305@gmail.com,LOC_39,Gandhinagar,VIP
ORD_02554,06/02/24,Canceled,17091,INR,PD_03,Microwave,Home & Kitchen,5,184,UPI,75,CUST_008,SPatel,spatel194@yahoo.com,LOC_08,Kota,New
ORD_02556,22/02/24,Canceled,6795,INR,PD_03,Microwave,Home & Kitchen,5,455,PayPal,25,CUST_188,SVerma,sverma384@gmail.com,LOC_38,Kolkata,VIP
ORD_02570,03/02/24,Pending,24861,INR,PD_14,Football,Sports & Outdoors,5,21,UPI,82,CUST_283,KSharma,ksharma394@outlook.com,LOC_33,Bikaner,Returning
ORD_02583,21/03/24,Pending,136,INR,PD_03,Microwave,Home & Kitchen,2,198,Credit Card,42,CUST_083,RKumar,rkumar993@gmail.com,LOC_33,Bikaner,Returning
ORD_02589,28/03/24,Canceled,642,INR,PD_03,Microwave,Home & Kitchen,1,44,UPI,53,CUST_023,KJoshi,kjoshi324@gmail.com,LOC_23,Gwalior,VIP
ORD_02610,16/03/24,Canceled,20373,INR,PD_14,Football,Sports & Outdoors,5,197,PayPal,95,CUST_079,NPatel,npatel462@outlook.com,LOC_29,Jalandhar,Returning
ORD_02631,09/03/24,Pending,2763,INR,PD_03,Microwave,Home & Kitchen,2,11,PayPal,90,CUST_181,ABhosale,abhosale911@yahoo.com,LOC_31,Patiala,VIP
ORD_02632,11/03/24,Completed,6463,INR,PD_03,Microwave,Home & Kitchen,2,104,PayPal,89,CUST_008,SPatel,spatel194@yahoo.com,LOC_08,Kota,New
ORD_02636,28/02/24,Canceled,62,INR,PD_14,Football,Sports & Outdoors,1,122,Net Banking,59,CUST_128,APatel,apatel758@yahoo.com,LOC_28,Amritsar,New
ORD_02660,01/03/24,Completed,5978,INR,PD_14,Football,Sports & Outdoors,2,293,Net Banking,55,CUST_052,RDeshmukh,rdeshmukh270@yahoo.com,LOC_02,Bangalore,Returning
ORD_02662,19/02/24,Pending,3142,INR,PD_14,Football,Sports & Outdoors,1,69,Net Banking,20,CUST_159,SVerma,sverma377@yahoo.com,LOC_09,Hubli,Returning
ORD_02663,28/03/24,Canceled,18226,INR,PD_14,Football,Sports & Outdoors,4,277,Net Banking,71,CUST_059,APatel,apatel971@gmail.com,LOC_09,Hubli,New
ORD_02672,16/02/24,Completed,6547,INR,PD_14,Football,Sports & Outdoors,2,491,Credit Card,26,CUST_246,RDeshmukh,rdeshmukh582@gmail.com,LOC_46,Bhopal,VIP
ORD_02683,03/02/24,Pending,9903,INR,PD_14,Football,Sports & Outdoors,3,112,Credit Card,25,CUST_017,PVerma,pverma488@yahoo.com,LOC_17,Agra,VIP
ORD_02688,23/03/24,Pending,491,INR,PD_03,Microwave,Home & Kitchen,1,342,UPI,78,CUST_207,SBhosale,sbhosale557@outlook.com,LOC_07,Udaipur,Returning
ORD_02691,28/02/24,Pending,10452,INR,PD_03,Microwave,Home & Kitchen,5,115,UPI,22,CUST_173,KGupta,kgupta682@outlook.com,LOC_23,Gwalior,New
ORD_02696,31/03/24,Canceled,2622,INR,PD_03,Microwave,Home & Kitchen,2,319,Credit Card,81,CUST_266,RVerma,rverma559@yahoo.com,LOC_16,Howrah,VIP
ORD_02728,13/02/24,Pending,24470,INR,PD_03,Microwave,Home & Kitchen,5,313,Credit Card,98,CUST_097,KKumar,kkumar793@outlook.com,LOC_47,Madurai,New
ORD_02735,23/03/24,Pending,1503,INR,PD_03,Microwave,Home & Kitchen,4,490,Net Banking,29,CUST_087,RJoshi,rjoshi756@outlook.com,LOC_37,Ahmedabad,Returning
ORD_02745,22/02/24,Completed,1742,INR,PD_14,Football,Sports & Outdoors,2,391,Net Banking,77,CUST_042,RDeshmukh,rdeshmukh385@outlook.com,LOC_42,Mangalore,Returning
ORD_02747,23/03/24,Completed,2972,INR,PD_03,Microwave,Home & Kitchen,1,90,UPI,69,CUST_140,KDeshmukh,kdeshmukh177@outlook.com,LOC_40,Aurangabad,VIP
ORD_02749,31/03/24,Canceled,22387,INR,PD_14,Football,Sports & Outdoors,5,99,UPI,81,CUST_062,SGupta,sgupta309@outlook.com,LOC_12,Muzaffarpur,VIP
ORD_02755,27/02/24,Canceled,2882,INR,PD_03,Microwave,Home & Kitchen,1,332,Credit Card,63,CUST_177,SGupta,sgupta133@gmail.com,LOC_27,Surat,Returning
ORD_02774,28/03/24,Pending,310,INR,PD_14,Football,Sports & Outdoors,4,348,PayPal,86,CUST_181,ABhosale,abhosale911@yahoo.com,LOC_31,Patiala,VIP
ORD_02788,27/02/24,Completed,17474,INR,PD_03,Microwave,Home & Kitchen,4,148,UPI,46,CUST_287,NKumar,nkumar965@outlook.com,LOC_37,Ahmedabad,VIP
ORD_02814,31/03/24,Canceled,3977,INR,PD_03,Microwave,Home & Kitchen,1,298,UPI,49,CUST_202,RKumar,rkumar954@yahoo.com,LOC_02,Bangalore,Returning
ORD_02822,03/02/24,Canceled,628,INR,PD_14,Football,Sports & Outdoors,4,87,PayPal,67,CUST_224,PBhosale,pbhosale180@outlook.com,LOC_24,Kanpur,Returning
ORD_02841,29/02/24,Canceled,1445,INR,PD_03,Microwave,Home & Kitchen,1,246,UPI,32,CUST_095,RGupta,rgupta782@yahoo.com,LOC_45,Tiruchirappalli,Returning
ORD_02842,23/02/24,Pending,18,INR,PD_03,Microwave,Home & Kitchen,1,368,Net Banking,39,CUST_107,NKumar,nkumar606@yahoo.com,LOC_07,Udaipur,New
ORD_02848,06/02/24,Pending,6277,INR,PD_03,Microwave,Home & Kitchen,2,176,UPI,63,CUST_087,RJoshi,rjoshi756@outlook.com,LOC_37,Ahmedabad,Returning
ORD_02857,07/03/24,Pending,6204,INR,PD_14,Football,Sports & Outdoors,3,492,Net Banking,42,CUST_130,SDeshmukh,sdeshmukh565@yahoo.com,LOC_30,Jaipur,Returning
ORD_02859,15/03/24,Completed,9087,INR,PD_14,Football,Sports & Outdoors,4,124,PayPal,39,CUST_172,NKumar,nkumar561@yahoo.com,LOC_22,Bathinda,Returning
ORD_02866,19/02/24,Completed,13350,INR,PD_14,Football,Sports & Outdoors,3,349,Credit Card,43,CUST_202,RKumar,rkumar954@yahoo.com,LOC_02,Bangalore,Returning
ORD_02871,26/03/24,Pending,1100,INR,PD_03,Microwave,Home & Kitchen,3,148,PayPal,27,CUST_290,PKumar,pkumar171@gmail.com,LOC_40,Aurangabad,VIP
ORD_02873,26/02/24,Canceled,12988,INR,PD_14,Football,Sports & Outdoors,5,452,PayPal,35,CUST_052,RDeshmukh,rdeshmukh270@yahoo.com,LOC_02,Bangalore,Returning
ORD_02876,15/03/24,Completed,9974,INR,PD_14,Football,Sports & Outdoors,2,46,Net Banking,100,CUST_011,RJoshi,rjoshi691@gmail.com,LOC_11,Mysore,VIP
ORD_02879,04/03/24,Pending,9898,INR,PD_14,Football,Sports & Outdoors,3,48,Credit Card,79,CUST_199,NBhosale,nbhosale418@outlook.com,LOC_49,Varanasi,New
ORD_02915,12/03/24,Completed,19861,INR,PD_14,Football,Sports & Outdoors,5,79,Net Banking,70,CUST_188,SVerma,sverma384@gmail.com,LOC_38,Kolkata,VIP
ORD_02942,13/02/24,Pending,5204,INR,PD_03,Microwave,Home & Kitchen,2,183,Net Banking,41,CUST_136,RDeshmukh,rdeshmukh576@outlook.com,LOC_36,Asansol,Returning
ORD_02946,08/03/24,Pending,7698,INR,PD_14,Football,Sports & Outdoors,2,253,Net Banking,89,CUST_025,PBhosale,pbhosale911@outlook.com,LOC_25,Salem,Returning
ORD_02951,26/02/24,Pending,3906,INR,PD_03,Microwave,Home & Kitchen,2,425,Credit Card,33,CUST_242,SPatel,spatel244@gmail.com,LOC_42,Mangalore,VIP
ORD_02955,11/02/24,Canceled,12662,INR,PD_14,Football,Sports & Outdoors,3,476,UPI,73,CUST_063,SDeshmukh,sdeshmukh371@yahoo.com,LOC_13,Ujjain,New
