order_id,order_date,order_status,total_price,currency,Product ID,Product Name,Category,quantity_sold,discount_amount,payment_method,shipping_cost,customer_id,customer_name,email,location_id,city,customer_type
ORD_01389,25/03/24,Completed,3016,INR,PD_07,Dumbbells,Sports & Outdoors,1,357,UPI,35,CUST_257,RVerma,rverma193@outlook.com,LOC_07,Udaipur,New
ORD_01390,23/03/24,Pending,7080,INR,PD_18,Dumbbells,Sports & Outdoors,4,312,UPI,84,CUST_196,SVerma,sverma740@yahoo.com,LOC_46,Bhopal,New
ORD_01391,14/03/24,Pending,11336,INR,PD_15,Yoga Mat,Sports & Outdoors,3,139,UPI,51,CUST_114,SGupta,sgupta869@gmail.com,LOC_14,Belgaum,VIP
ORD_01392,22/02/24,Completed,7337,INR,PD_11,Shampoo,Beauty & Personal Care,2,491,PayPal,96,CUST_160,NPatel,npatel838@gmail.com,LOC_10,Patna,Returning
ORD_01393,15/03/24,Completed,4022,INR,PD_12,Jacket,Clothing,1,2,Net Banking,21,CUST_295,APatel,apatel378@yahoo.com,LOC_45,Tiruchirappalli,VIP
ORD_01394,06/03/24,Completed,20205,INR,PD_07,Dumbbells,Sports & Outdoors,5,390,Credit Card,70,CUST_200,KPatel,kpatel330@gmail.com,LOC_50,Mumbai,Returning
ORD_01395,15/03/24,Completed,1385,INR,PD_17,Camping Tent,Sports & Outdoors,5,456,UPI,76,CUST_243,KJoshi,kjoshi192@yahoo.com,LOC_43,Gaya,New
ORD_01396,25/03/24,Canceled,11972,INR,PD_07,Dumbbells,Sports & Outdoors,4,198,Credit Card,42,CUST_022,NGupta,ngupta864@outlook.com,LOC_22,Bathinda,Returning
ORD_01397,29/02/24,Completed,3745,INR,PD_12,Jacket,Clothing,1,189,PayPal,44,CUST_159,SVerma,sverma377@yahoo.com,LOC_09,Hubli,Returning
ORD_01398,13/02/24,Completed,2120,INR,PD_10,Hair Dryer,Beauty & Personal Care,1,348,UPI,65,CUST_092,AKumar,akumar101@outlook.com,LOC_42,Mangalore,VIP
ORD_01399,03/02/24,Pending,3852,INR,PD_13,Microwave,Home & Kitchen,2,252,Net Banking,66,CUST_170,ABhosale,abhosale252@outlook.com,LOC_20,Siliguri,Returning
ORD_01400,24/03/24,Canceled,9102,INR,PD_12,Jacket,Clothing,5,3,Net Banking,45,CUST_269,AVerma,averma967@yahoo.com,LOC_19,Lucknow,Returning
ORD_01401,03/03/24,Completed,2165,INR,PD_18,Dumbbells,Sports & Outdoors,1,291,PayPal,84,CUST_267,RVerma,rverma615@gmail.com,LOC_17,Agra,VIP
ORD_01402,09/03/24,Completed,23584,INR,PD_02,Lipstick,Beauty & Personal Care,5,89,Credit Card,28,CUST_252,KBhosale,kbhosale524@outlook.com,LOC_02,Bangalore,New
ORD_01403,26/03/24,Completed,4067,INR,PD_17,Camping Tent,Sports & Outdoors,2,477,UPI,92,CUST_053,SDeshmukh,sdeshmukh985@yahoo.com,LOC_03,Durgapur,New
ORD_01404,11/03/24,Pending,170,INR,PD_04,Yoga Mat,Sports & Outdoors,2,496,Net Banking,88,CUST_116,SPatel,spatel830@yahoo.com,LOC_16,Howrah,New
ORD_01405,26/03/24,Pending,3296,INR,PD_04,Yoga Mat,Sports & Outdoors,1,328,Net Banking,26,CUST_141,NPatel,npatel813@yahoo.com,LOC_41,Jodhpur,VIP
ORD_01406,01/03/24,Pending,9400,INR,PD_09,Smartphone,Electronics,4,62,UPI,86,CUST_012,RSharma,rsharma777@gmail.com,LOC_12,Muzaffarpur,Returning
ORD_01407,04/02/24,Pending,1876,INR,PD_09,Smartphone,Electronics,5,452,Net Banking,48,CUST_236,RBhosale,rbhosale743@gmail.com,LOC_36,Asansol,VIP
ORD_01408,26/02/24,Completed,18744,INR,PD_20,Smartphone,Electronics,5,161,UPI,20,CUST_131,KGupta,kgupta870@yahoo.com,LOC_31,Patiala,Returning
ORD_01409,19/03/24,Completed,4394,INR,PD_11,Shampoo,Beauty & Personal Care,1,413,Net Banking,23,CUST_231,NKumar,nkumar685@yahoo.com,LOC_31,Patiala,VIP
ORD_01410,22/02/24,Pending,2088,INR,PD_20,Smartphone,Electronics,1,100,Credit Card,41,CUST_081,KSharma,ksharma283@outlook.com,LOC_31,Patiala,Returning
ORD_01411,23/03/24,Completed,158,INR,PD_08,Camping Tent,Sports & Outdoors,1,245,UPI,75,CUST_197,NGupta,ngupta662@gmail.com,LOC_47,Madurai,Returning
ORD_01412,16/02/24,Pending,6397,INR,PD_09,Smartphone,Electronics,3,55,Credit Card,80,CUST_204,NBhosale,nbhosale984@gmail.com,LOC_04,Pune,Returning
ORD_01413,05/02/24,Canceled,12715,INR,PD_10,Hair Dryer,Beauty & Personal Care,3,406,Net Banking,50,CUST_270,RVerma,rverma829@yahoo.com,LOC_20,Siliguri,New
ORD_01414,06/02/24,Completed,3496,INR,PD_18,Dumbbells,Sports & Outdoors,1,296,Credit Card,35,CUST_110,SSharma,ssharma670@gmail.com,LOC_10,Patna,New
ORD_01415,22/03/24,Completed,10237,INR,PD_05,Sweater,Clothing,4,455,Credit Card,28,CUST_150,KJoshi,kjoshi129@yahoo.com,LOC_50,Mumbai,Returning
ORD_01416,12/03/24,Pending,2136,INR,PD_05,Sweater,Clothing,4,154,Credit Card,98,CUST_196,SVerma,sverma740@yahoo.com,LOC_46,Bhopal,New
ORD_01417,19/02/24,Pending,297,INR,PD_03,Microwave,Home & Kitchen,1,286,Net Banking,26,CUST_176,RBhosale,rbhosale102@yahoo.com,LOC_26,Purnia,Returning
ORD_01418,22/03/24,Canceled,3444,INR,PD_04,Yoga Mat,Sports & Outdoors,1,119,Credit Card,96,CUST_177,SGupta,sgupta133@gmail.com,LOC_27,Surat,Returning
ORD_01419,28/03/24,Canceled,12817,INR,PD_06,Coffee Maker,Home & Kitchen,4,237,Credit Card,74,CUST_130,SDeshmukh,sdeshmukh565@yahoo.com,LOC_30,Jaipur,Returning
ORD_01420,22/02/24,Canceled,790,INR,PD_14,Football,Sports & Outdoors,3,232,PayPal,86,CUST_005,NKumar,nkumar325@yahoo.com,LOC_05,Nagpur,VIP
ORD_01421,17/03/24,Completed,1031,INR,PD_17,Camping Tent,Sports & Outdoors,1,6,PayPal,96,CUST_249,PSharma,psharma138@yahoo.com,LOC_49,Varanasi,Returning
ORD_01422,17/02/24,Pending,5419,INR,PD_14,Football,Sports & Outdoors,5,326,Net Banking,85,CUST_140,KDeshmukh,kdeshmukh177@outlook.com,LOC_40,Aurangabad,VIP
ORD_01423,09/02/24,Completed,14924,INR,PD_10,Hair Dryer,Beauty & Personal Care,4,95,Credit Card,51,CUST_270,RVerma,rverma829@yahoo.com,LOC_20,Siliguri,New
ORD_01424,04/03/24,Canceled,5082,INR,PD_11,Shampoo,Beauty & Personal Care,2,299,UPI,75,CUST_119,PDeshmukh,pdeshmukh165@yahoo.com,LOC_19,Lucknow,Returning
ORD_01425,21/03/24,Completed,14279,INR,PD_15,Yoga Mat,Sports & Outdoors,3,453,PayPal,89,CUST_204,NBhosale,nbhosale984@gmail.com,LOC_04,Pune,Returning
ORD_01426,19/02/24,Pending,10267,INR,PD_17,Camping Tent,Sports & Outdoors,4,308,Credit Card,63,CUST_078,SSharma,ssharma466@gmail.com,LOC_28,Amritsar,VIP
ORD_01427,04/02/24,Completed,24222,INR,PD_11,Shampoo,Beauty & Personal Care,5,336,Credit Card,38,CUST_238,SBhosale,sbhosale192@yahoo.com,LOC_38,Kolkata,Returning
ORD_01428,12/03/24,Completed,11609,INR,PD_05,Sweater,Clothing,4,100,Credit Card,45,CUST_026,RKumar,rkumar490@outlook.com,LOC_26,Purnia,Returning
ORD_01429,16/03/24,Canceled,4692,INR,PD_12,Jacket,Clothing,3,341,Net Banking,80,CUST_218,APatel,apatel340@outlook.com,LOC_18,Jabalpur,VIP
ORD_01430,08/03/24,Pending,13718,INR,PD_14,Football,Sports & Outdoors,5,436,UPI,94,CUST_151,PVerma,pverma317@yahoo.com,LOC_01,Ludhiana,Returning
ORD_01431,01/03/24,Completed,11118,INR,PD_19,Perfume,Beauty & Personal Care,4,83,Net Banking,33,CUST_233,RSharma,rsharma679@outlook.com,LOC_33,Bikaner,VIP
ORD_01432,16/03/24,Completed,19,INR,PD_17,Camping Tent,Sports & Outdoors,2,327,Net Banking,48,CUST_049,SBhosale,sbhosale532@gmail.com,LOC_49,Varanasi,Returning
ORD_01433,19/03/24,Pending,9189,INR,PD_08,Camping Tent,Sports & Outdoors,5,122,Net Banking,81,CUST_131,KGupta,kgupta870@yahoo.com,LOC_31,Patiala,Returning
ORD_01434,24/02/24,Completed,6684,INR,PD_01,Yoga Mat,Sports & Outdoors,2,94,Credit Card,20,CUST_121,KKumar,kkumar888@outlook.com,LOC_21,Prayagraj,VIP
ORD_01435,10/02/24,Pending,785,INR,PD_05,Sweater,Clothing,3,284,Net Banking,34,CUST_175,RBhosale,rbhosale345@gmail.com,LOC_25,Salem,VIP
ORD_01436,03/02/24,Completed,9393,INR,PD_15,Yoga Mat,Sports & Outdoors,2,467,PayPal,66,CUST_183,RKumar,rkumar378@outlook.com,LOC_33,Bikaner,VIP
ORD_01437,28/03/24,Pending,4813,INR,PD_05,Sweater,Clothing,2,89,PayPal,48,CUST_092,AKumar,akumar101@outlook.com,LOC_42,Mangalore,VIP
ORD_01438,13/02/24,Completed,13843,INR,PD_18,Dumbbells,Sports & Outdoors,3,125,PayPal,42,CUST_283,KSharma,ksharma394@outlook.com,LOC_33,Bikaner,Returning
ORD_01439,25/02/24,Canceled,2811,INR,PD_10,Hair Dryer,Beauty & Personal Care,3,10,Credit Card,37,CUST_258,ASharma,asharma905@yahoo.com,LOC_08,Kota,New
ORD_01440,16/02/24,Pending,5388,INR,PD_19,Perfume,Beauty & Personal Care,3,156,UPI,78,CUST_100,SVerma,sverma552@yahoo.com,LOC_50,Mumbai,VIP
ORD_01441,28/03/24,Pending,8431,INR,PD_08,Camping Tent,Sports & Outdoors,2,500,Credit Card,99,CUST_031,RDeshmukh,rdeshmukh256@yahoo.com,LOC_31,Patiala,New
ORD_01442,22/03/24,Completed,868,INR,PD_14,Football,Sports & Outdoors,1,451,PayPal,36,CUST_287,NKumar,nkumar965@outlook.com,LOC_37,Ahmedabad,VIP
ORD_01443,21/02/24,Canceled,15702,INR,PD_16,Tablet,Electronics,5,355,Net Banking,67,CUST_261,AGupta,agupta979@gmail.com,LOC_11,Mysore,New
ORD_01444,09/03/24,Completed,664,INR,PD_06,Coffee Maker,Home & Kitchen,2,390,UPI,98,CUST_131,KGupta,kgupta870@yahoo.com,LOC_31,Patiala,Returning
ORD_01445,12/03/24,Pending,5468,INR,PD_08,Camping Tent,Sports & Outdoors,2,126,PayPal,26,CUST_263,PSharma,psharma466@gmail.com,LOC_13,Ujjain,VIP
ORD_01446,14/02/24,Canceled,24049,INR,PD_11,Shampoo,Beauty & Personal Care,5,453,Credit Card,82,CUST_203,NVerma,nverma664@gmail.com,LOC_03,Durgapur,Returning
ORD_01447,25/02/24,Canceled,2524,INR,PD_13,Microwave,Home & Kitchen,4,85,UPI,85,CUST_203,NVerma,nverma664@gmail.com,LOC_03,Durgapur,Returning
ORD_01448,21/02/24,Canceled,17205,INR,PD_03,Microwave,Home & Kitchen,4,237,UPI,42,CUST_289,RJoshi,rjoshi459@gmail.com,LOC_39,Gandhinagar,New
ORD_01449,02/03/24,Pending,20012,INR,PD_02,Lipstick,Beauty & Personal Care,5,366,Net Banking,83,CUST_129,SBhosale,sbhosale151@yahoo.com,LOC_29,Jalandhar,Returning
ORD_01450,29/03/24,Completed,1937,INR,PD_02,Lipstick,Beauty & Personal Care,5,106,Net Banking,48,CUST_167,AGupta,agupta580@yahoo.com,LOC_17,Agra,Returning
ORD_01451,28/02/24,Pending,6634,INR,PD_19,Perfume,Beauty & Personal Care,2,111,PayPal,59,CUST_230,RDeshmukh,rdeshmukh493@yahoo.com,LOC_30,Jaipur,New
ORD_01452,09/02/24,Completed,6304,INR,PD_17,Camping Tent,Sports & Outdoors,3,281,UPI,30,CUST_236,RBhosale,rbhosale743@gmail.com,LOC_36,Asansol,VIP
ORD_01453,09/03/24,Completed,17269,INR,PD_09,Smartphone,Electronics,4,180,Net Banking,49,CUST_130,SDeshmukh,sdeshmukh565@yahoo.com,LOC_30,Jaipur,Returning
ORD_01454,01/03/24,Pending,14134,INR,PD_07,Dumbbells,Sports & Outdoors,5,218,Net Banking,77,CUST_145,KJoshi,kjoshi750@yahoo.com,LOC_45,Tiruchirappalli,VIP
ORD_01455,25/02/24,Completed,12417,INR,PD_14,Football,Sports & Outdoors,3,162,PayPal,54,CUST_143,SPatel,spatel618@outlook.com,LOC_43,Gaya,Returning
ORD_01456,23/02/24,Completed,7954,INR,PD_20,Smartphone,Electronics,4,135,UPI,29,CUST_037,NDeshmukh,ndeshmukh830@yahoo.com,LOC_37,Ahmedabad,Returning
ORD_01457,22/03/24,Pending,21251,INR,PD_07,Dumbbells,Sports & Outdoors,5,279,PayPal,30,CUST_156,RDeshmukh,rdeshmukh514@outlook.com,LOC_06,Rajkot,New
ORD_01458,03/02/24,Canceled,1101,INR,PD_07,Dumbbells,Sports & Outdoors,1,36,PayPal,66,CUST_260,NDeshmukh,ndeshmukh436@gmail.com,LOC_10,Patna,VIP
ORD_01459,17/02/24,Pending,4847,INR,PD_01,Yoga Mat,Sports & Outdoors,3,345,UPI,62,CUST_101,NVerma,nverma912@outlook.com,LOC_01,Ludhiana,New
ORD_01460,30/03/24,Pending,2110,INR,PD_14,Football,Sports & Outdoors,2,437,Credit Card,89,CUST_255,SPatel,spatel802@yahoo.com,LOC_05,Nagpur,VIP
ORD_01461,22/03/24,Pending,6867,INR,PD_18,Dumbbells,Sports & Outdoors,3,421,Net Banking,64,CUST_230,RDeshmukh,rdeshmukh493@yahoo.com,LOC_30,Jaipur,New
ORD_01462,20/03/24,Completed,829,INR,PD_09,Smartphone,Electronics,5,241,Net Banking,85,CUST_274,SKumar,skumar201@outlook.com,LOC_24,Kanpur,New
ORD_01463,02/03/24,Completed,3592,INR,PD_20,Smartphone,Electronics,2,370,Net Banking,46,CUST_213,SPatel,spatel995@yahoo.com,LOC_13,Ujjain,New
ORD_01464,21/02/24,Completed,11185,INR,PD_19,Perfume,Beauty & Personal Care,4,405,Net Banking,30,CUST_164,NJoshi,njoshi283@yahoo.com,LOC_14,Belgaum,New
ORD_01465,26/03/24,Canceled,7117,INR,PD_12,Jacket,Clothing,4,224,Credit Card,77,CUST_275,NKumar,nkumar562@gmail.com,LOC_25,Salem,Returning
ORD_01466,20/02/24,Canceled,3455,INR,PD_03,Microwave,Home & Kitchen,3,295,Credit Card,36,CUST_284,SPatel,spatel691@outlook.com,LOC_34,Indore,New
ORD_01467,27/02/24,Pending,11895,INR,PD_18,Dumbbells,Sports & Outdoors,4,173,Net Banking,48,CUST_287,NKumar,nkumar965@outlook.com,LOC_37,Ahmedabad,VIP
ORD_01468,02/02/24,Canceled,12699,INR,PD_18,Dumbbells,Sports & Outdoors,5,166,Credit Card,95,CUST_128,APatel,apatel758@yahoo.com,LOC_28,Amritsar,New
ORD_01469,08/03/24,Canceled,2280,INR,PD_18,Dumbbells,Sports & Outdoors,2,500,Net Banking,62,CUST_286,SPatel,spatel880@yahoo.com,LOC_36,Asansol,VIP
ORD_01470,05/02/24,Canceled,6673,INR,PD_06,Coffee Maker,Home & Kitchen,4,485,Net Banking,70,CUST_274,SKumar,skumar201@outlook.com,LOC_24,Kanpur,New
ORD_01471,08/03/24,Pending,7985,INR,PD_01,Yoga Mat,Sports & Outdoors,2,55,UPI,62,CUST_193,SPatel,spatel422@yahoo.com,LOC_43,Gaya,Returning
ORD_01472,12/02/24,Completed,1541,INR,PD_16,Tablet,Electronics,1,53,Net Banking,90,CUST_146,PKumar,pkumar280@outlook.com,LOC_46,Bhopal,VIP
ORD_01473,30/03/24,Pending,1556,INR,PD_03,Microwave,Home & Kitchen,1,101,UPI,28,CUST_178,RVerma,rverma172@outlook.com,LOC_28,Amritsar,New
ORD_01474,05/02/24,Pending,3956,INR,PD_20,Smartphone,Electronics,2,149,Credit Card,87,CUST_217,KJoshi,kjoshi741@outlook.com,LOC_17,Agra,Returning
ORD_01475,21/02/24,Pending,13077,INR,PD_15,Yoga Mat,Sports & Outdoors,3,5,Net Banking,41,CUST_178,RVerma,rverma172@outlook.com,LOC_28,Amritsar,New
ORD_01476,27/02/24,Pending,2036,INR,PD_20,Smartphone,Electronics,2,66,Credit Card,88,CUST_212,PVerma,pverma137@gmail.com,LOC_12,Muzaffarpur,VIP
ORD_01477,20/02/24,Pending,7144,INR,PD_13,Microwave,Home & Kitchen,4,66,Net Banking,46,CUST_212,PVerma,pverma137@gmail.com,LOC_12,Muzaffarpur,VIP
ORD_01478,09/03/24,Completed,9201,INR,PD_08,Camping Tent,Sports & Outdoors,2,480,Net Banking,59,CUST_163,RPatel,rpatel952@gmail.com,LOC_13,Ujjain,Returning
ORD_01479,29/02/24,Completed,5291,INR,PD_18,Dumbbells,Sports & Outdoors,3,3,Net Banking,38,CUST_046,SKumar,skumar520@yahoo.com,LOC_46,Bhopal,VIP
ORD_01480,30/03/24,Canceled,10403,INR,PD_14,Football,Sports & Outdoors,5,269,Net Banking,62,CUST_148,RJoshi,rjoshi972@gmail.com,LOC_48,Coimbatore,New
ORD_01481,19/03/24,Completed,15291,INR,PD_07,Dumbbells,Sports & Outdoors,4,294,UPI,25,CUST_039,NDeshmukh,ndeshmukh165@yahoo.com,LOC_39,Gandhinagar,New
ORD_01482,26/02/24,Canceled,11460,INR,PD_10,Hair Dryer,Beauty & Personal Care,4,358,PayPal,58,CUST_150,KJoshi,kjoshi129@yahoo.com,LOC_50,Mumbai,Returning
ORD_01483,18/03/24,Pending,8568,INR,PD_08,Camping Tent,Sports & Outdoors,4,91,Net Banking,99,CUST_114,SGupta,sgupta869@gmail.com,LOC_14,Belgaum,VIP
ORD_01484,07/02/24,Pending,6143,INR,PD_18,Dumbbells,Sports & Outdoors,4,357,Credit Card,92,CUST_100,SVerma,sverma552@yahoo.com,LOC_50,Mumbai,VIP
ORD_01485,06/03/24,Pending,2746,INR,PD_14,Football,Sports & Outdoors,2,140,Credit Card,100,CUST_299,SGupta,sgupta146@gmail.com,LOC_49,Varanasi,Returning
ORD_01486,08/02/24,Pending,8164,INR,PD_08,Camping Tent,Sports & Outdoors,2,210,Credit Card,90,CUST_068,RSharma,rsharma783@outlook.com,LOC_18,Jabalpur,Returning
ORD_01487,27/02/24,Pending,3901,INR,PD_17,Camping Tent,Sports & Outdoors,1,392,PayPal,61,CUST_261,AGupta,agupta979@gmail.com,LOC_11,Mysore,New
ORD_01488,01/03/24,Completed,5160,INR,PD_18,Dumbbells,Sports & Outdoors,3,259,Credit Card,25,CUST_223,NKumar,nkumar679@outlook.com,LOC_23,Gwalior,New
ORD_01489,26/03/24,Completed,12784,INR,PD_20,Smartphone,Electronics,4,175,Net Banking,71,CUST_115,RVerma,rverma741@gmail.com,LOC_15,Bhagalpur,Returning
ORD_01490,17/03/24,Completed,93,INR,PD_01,Yoga Mat,Sports & Outdoors,1,128,UPI,34,CUST_027,RSharma,rsharma796@outlook.com,LOC_27,Surat,New
ORD_01491,06/02/24,Canceled,16076,INR,PD_15,Yoga Mat,Sports & Outdoors,4,236,PayPal,28,CUST_206,AGupta,agupta843@yahoo.com,LOC_06,Rajkot,VIP
ORD_01492,25/03/24,Completed,4806,INR,PD_12,Jacket,Clothing,4,241,PayPal,55,CUST_075,KSharma,ksharma214@gmail.com,LOC_25,Salem,VIP
ORD_01493,08/02/24,Canceled,890,INR,PD_16,Tablet,Electronics,1,90,Net Banking,57,CUST_086,NKumar,nkumar436@yahoo.com,LOC_36,Asansol,New
ORD_01494,15/03/24,Pending,1148,INR,PD_08,Camping Tent,Sports & Outdoors,2,343,PayPal,21,CUST_220,RPatel,rpatel554@gmail.com,LOC_20,Siliguri,VIP
ORD_01495,17/03/24,Completed,12088,INR,PD_11,Shampoo,Beauty & Personal Care,4,91,PayPal,47,CUST_080,PDeshmukh,pdeshmukh985@gmail.com,LOC_30,Jaipur,New
ORD_01496,13/03/24,Canceled,1622,INR,PD_14,Football,Sports & Outdoors,4,428,Credit Card,86,CUST_298,SKumar,skumar213@yahoo.com,LOC_48,Coimbatore,VIP
ORD_01497,10/03/24,Completed,10299,INR,PD_08,Camping Tent,Sports & Outdoors,4,227,Credit Card,26,CUST_194,RKumar,rkumar985@outlook.com,LOC_44,Nashik,New
ORD_01498,24/02/24,Completed,6584,INR,PD_03,Microwave,Home & Kitchen,4,475,PayPal,51,CUST_286,SPatel,spatel880@yahoo.com,LOC_36,Asansol,VIP
ORD_01499,01/02/24,Pending,39,INR,PD_17,Camping Tent,Sports & Outdoors,1,215,PayPal,23,CUST_223,NKumar,nkumar679@outlook.com,LOC_23,Gwalior,New
ORD_01500,23/03/24,Canceled,1448,INR,PD_08,Camping Tent,Sports & Outdoors,1,490,PayPal,32,CUST_083,RKumar,rkumar993@gmail.com,LOC_33,Bikaner,Returning
ORD_01501,07/02/24,Pending,793,INR,PD_04,Yoga Mat,Sports & Outdoors,2,212,UPI,85,CUST_198,SVerma,sverma224@gmail.com,LOC_48,Coimbatore,VIP
ORD_01502,31/03/24,Canceled,7987,INR,PD_18,Dumbbells,Sports & Outdoors,5,319,Net Banking,46,CUST_007,KJoshi,kjoshi384@gmail.com,LOC_07,Udaipur,New
ORD_01503,07/02/24,Pending,4285,INR,PD_10,Hair Dryer,Beauty & Personal Care,4,118,UPI,47,CUST_023,KJoshi,kjoshi324@gmail.com,LOC_23,Gwalior,VIP
ORD_01504,01/02/24,Pending,299,INR,PD_01,Yoga Mat,Sports & Outdoors,2,205,PayPal,60,CUST_182,RVerma,rverma227@yahoo.com,LOC_32,Chennai,VIP
ORD_01505,13/03/24,Canceled,7634,INR,PD_04,Yoga Mat,Sports & Outdoors,4,33,UPI,55,CUST_125,SSharma,ssharma498@yahoo.com,LOC_25,Salem,VIP
ORD_01506,27/02/24,Pending,245,INR,PD_15,Yoga Mat,Sports & Outdoors,1,453,Net Banking,47,CUST_194,RKumar,rkumar985@outlook.com,LOC_44,Nashik,New
ORD_01507,11/02/24,Pending,4179,INR,PD_13,Microwave,Home & Kitchen,1,405,Credit Card,92,CUST_119,PDeshmukh,pdeshmukh165@yahoo.com,LOC_19,Lucknow,Returning
ORD_01508,15/03/24,Canceled,13531,INR,PD_13,Microwave,Home & Kitchen,5,323,PayPal,69,CUST_232,RGupta,rgupta122@outlook.com,LOC_32,Chennai,Returning
ORD_01509,26/03/24,Canceled,4343,INR,PD_07,Dumbbells,Sports & Outdoors,3,325,Net Banking,60,CUST_141,NPatel,npatel813@yahoo.com,LOC_41,Jodhpur,VIP
ORD_01510,30/03/24,Canceled,2933,INR,PD_04,Yoga Mat,Sports & Outdoors,1,9,Net Banking,97,CUST_279,RPatel,rpatel951@gmail.com,LOC_29,Jalandhar,New
ORD_01511,04/03/24,Canceled,16866,INR,PD_09,Smartphone,Electronics,4,327,Credit Card,49,CUST_111,SBhosale,sbhosale920@yahoo.com,LOC_11,Mysore,VIP
ORD_01512,20/02/24,Completed,266,INR,PD_16,Tablet,Electronics,2,315,Net Banking,35,CUST_178,RVerma,rverma172@outlook.com,LOC_28,Amritsar,New
ORD_01513,24/02/24,Pending,1507,INR,PD_01,Yoga Mat,Sports & Outdoors,2,30,UPI,37,CUST_097,KKumar,kkumar793@outlook.com,LOC_47,Madurai,New
ORD_01514,13/03/24,Completed,2538,INR,PD_13,Microwave,Home & Kitchen,2,192,PayPal,46,CUST_298,SKumar,skumar213@yahoo.com,LOC_48,Coimbatore,VIP
ORD_01515,09/02/24,Pending,18359,INR,PD_19,Perfume,Beauty & Personal Care,5,378,UPI,62,CUST_182,RVerma,rverma227@yahoo.com,LOC_32,Chennai,VIP
ORD_01516,13/03/24,Pending,4034,INR,PD_02,Lipstick,Beauty & Personal Care,1,405,Credit Card,73,CUST_148,RJoshi,rjoshi972@gmail.com,LOC_48,Coimbatore,New
ORD_01517,14/02/24,Canceled,5502,INR,PD_18,Dumbbells,Sports & Outdoors,2,175,Credit Card,51,CUST_093,NJoshi,njoshi541@gmail.com,LOC_43,Gaya,VIP
ORD_01518,05/03/24,Pending,3601,INR,PD_18,Dumbbells,Sports & Outdoors,2,311,PayPal,68,CUST_116,SPatel,spatel830@yahoo.com,LOC_16,Howrah,New
ORD_01519,05/02/24,Completed,645,INR,PD_04,Yoga Mat,Sports & Outdoors,4,33,Credit Card,82,CUST_011,RJoshi,rjoshi691@gmail.com,LOC_11,Mysore,VIP
ORD_01520,12/02/24,Canceled,3511,INR,PD_06,Coffee Maker,Home & Kitchen,2,64,PayPal,31,CUST_134,ASharma,asharma353@gmail.com,LOC_34,Indore,New
ORD_01521,18/03/24,Pending,8546,INR,PD_11,Shampoo,Beauty & Personal Care,2,40,UPI,74,CUST_227,AVerma,averma394@outlook.com,LOC_27,Surat,VIP
ORD_01522,12/02/24,Canceled,3385,INR,PD_08,Camping Tent,Sports & Outdoors,2,125,PayPal,74,CUST_203,NVerma,nverma664@gmail.com,LOC_03,Durgapur,Returning
ORD_01523,12/03/24,Completed,7093,INR,PD_01,Yoga Mat,Sports & Outdoors,3,295,UPI,77,CUST_196,SVerma,sverma740@yahoo.com,LOC_46,Bhopal,New
ORD_01524,26/02/24,Pending,2600,INR,PD_15,Yoga Mat,Sports & Outdoors,4,486,PayPal,66,CUST_283,KSharma,ksharma394@outlook.com,LOC_33,Bikaner,Returning
ORD_01525,11/03/24,Canceled,14728,INR,PD_18,Dumbbells,Sports & Outdoors,4,216,Net Banking,84,CUST_246,RDeshmukh,rdeshmukh582@gmail.com,LOC_46,Bhopal,VIP
ORD_01526,28/02/24,Completed,8154,INR,PD_20,Smartphone,Electronics,2,10,UPI,68,CUST_231,NKumar,nkumar685@yahoo.com,LOC_31,Patiala,VIP
ORD_01527,18/03/24,Completed,22512,INR,PD_13,Microwave,Home & Kitchen,5,78,UPI,90,CUST_252,KBhosale,kbhosale524@outlook.com,LOC_02,Bangalore,New
ORD_01528,19/02/24,Pending,15514,INR,PD_19,Perfume,Beauty & Personal Care,4,156,Net Banking,78,CUST_017,PVerma,pverma488@yahoo.com,LOC_17,Agra,VIP
ORD_01529,13/02/24,Completed,2840,INR,PD_06,Coffee Maker,Home & Kitchen,1,69,PayPal,80,CUST_176,RBhosale,rbhosale102@yahoo.com,LOC_26,Purnia,Returning
ORD_01530,18/03/24,Canceled,152,INR,PD_02,Lipstick,Beauty & Personal Care,1,441,UPI,84,CUST_246,RDeshmukh,rdeshmukh582@gmail.com,LOC_46,Bhopal,VIP
ORD_01531,26/02/24,Canceled,13256,INR,PD_05,Sweater,Clothing,4,473,UPI,73,CUST_116,SPatel,spatel830@yahoo.com,LOC_16,Howrah,New
ORD_01532,05/02/24,Pending,16378,INR,PD_04,Yoga Mat,Sports & Outdoors,4,157,Credit Card,95,CUST_281,PSharma,psharma700@outlook.com,LOC_31,Patiala,VIP
ORD_01533,11/02/24,Completed,2867,INR,PD_01,Yoga Mat,Sports & Outdoors,1,477,Net Banking,92,CUST_140,KDeshmukh,kdeshmukh177@outlook.com,LOC_40,Aurangabad,VIP
ORD_01534,12/03/24,Canceled,8687,INR,PD_08,Camping Tent,Sports & Outdoors,3,260,UPI,82,CUST_146,PKumar,pkumar280@outlook.com,LOC_46,Bhopal,VIP
ORD_01535,19/03/24,Completed,2856,INR,PD_11,Shampoo,Beauty & Personal Care,1,474,PayPal,74,CUST_234,AVerma,averma952@yahoo.com,LOC_34,Indore,New
ORD_01536,12/03/24,Canceled,1123,INR,PD_16,Tablet,Electronics,4,471,Credit Card,66,CUST_113,KVerma,kverma262@outlook.com,LOC_13,Ujjain,Returning
